property_id,bank_property_id,property_type,city,address,price,lot_area_sqm,floor_area_sqm,listed_on,listing_url
P001183,10000000004494,Commercial - Condominium - Parking Slot,Las Pinas City,"Basement Parking 3, 318 Interiors Gallery Condominium Alabang-Zapote Road, Brgy. Talon 1, Las Pinas City, Metro Manila",169000,0,13,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000004494
P001184,10000000004493,Commercial - Condominium - Parking Slot,Las Pinas City,"Basement Parking 2, 318 Interiors Gallery Condominium Alabang-Zapote Road Brgy. Talon 1, Las Pinas City, Metro Manila",169000,0,13,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000004493
P001185,10000000004492,Commercial - Condominium - Parking Slot,Las Pinas City,"Basement Parking 25, 318 Interiors Gallery Condominium Alabang-Zapote Road Brgy. Talon 1, Las Pinas City, Metro Manila",168000,0,13,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000004492
P001186,10000000004491,Commercial - Condominium - Parking Slot,Las Pinas City,"Basement Parking 24, 318 Interiors Gallery Condominium Alabang-Zapote Road Brgy. Talon 1, Las Pinas City, Metro Manila",168000,0,13,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000004491
P001187,10000000004490,Commercial - Condominium - Parking Slot,Las Pinas City,"Basement Parking 26, 318 Interiors Gallery Condominium Alabang-Zapote Road Brgy. Talon, Las Pinas City, Metro Manila",158000,0,13,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000004490
P001188,10000000004489,Commercial - Condominium - Parking Slot,Las Pinas City,"Basement Parking 23, 318 Interiors Gallery Condominium Alabang-Zapote Road Brgy. Talon 1, Las Pinas City, Metro Manila",158000,0,13,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000004489
P001189,10000000004488,Commercial - Condominium - Parking Slot,Las Pinas City,"Basement Parking 22, 318 Interiors Gallery Condominium Alabang-Zapote Road Brgy. Talon 1, Las Pinas City, Metro Manila",158000,0,13,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000004488
P001190,10000000004487,Commercial - Condominium - Parking Slot,Las Pinas City,"Basement Parking 21, 318 Interiors Gallery Condominium Alabang-Zapote Road Brgy. Talon 1, Las Pinas City, Metro Manila",158000,0,13,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000004487
P001191,10000000004486,Commercial - Condominium - Parking Slot,Las Pinas City,"Basement Parking 19, 318 Interiors Gallery Condominium Alabang-Zapote Road Brgy. Talon 1, Las Pinas City, Metro Manila",158000,0,13,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000004486
P001192,10000000004485,Commercial - Condominium - Parking Slot,Las Pinas City,"Basement Parking 18, 318 Interiors Gallery Condominium Alabang-Zapote Road Brgy. Talon 1, Las Pinas City, Metro Manila",158000,0,13,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000004485
P001193,10000000004484,Commercial - Condominium - Parking Slot,Las Pinas City,"Basement Parking 17, 318 Interiors Gallery Condominium Alabang-Zapote Road Brgy. Talon 1, Las Pinas City, Metro Manila",158000,0,13,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000004484
P001194,10000000004483,Commercial - Condominium - Parking Slot,Las Pinas City,"Basement Parking 16, 318 Interiors Gallery Condominium Alabang-Zapote Road Brgy. Talon 1, Las Pinas City, Metro Manila",158000,0,13,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000004483
P001195,10000000004482,Commercial - Condominium - Parking Slot,Las Pinas City,"Basement Parking 15, 318 Interiors Gallery Condominium Alabang-Zapote Road Brgy. Talon 1, Las Pinas City, Metro Manila",158000,0,13,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000004482
P001196,10000000004481,Commercial - Condominium - Parking Slot,Las Pinas City,"Basement Parking 13, 318 Interiors Gallery Condominium Alabang-Zapote Road Brgy. Talon 1, Las Pinas City, Metro Manila",158000,0,13,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000004481
P001197,10000000004480,Commercial - Condominium - Parking Slot,Las Pinas City,"Basement Parking 10, 318 Interiors Gallery Condominium Alabang-Zapote Road Brgy. Talon 1, Las Pinas City, Metro Manila",158000,0,13,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000004480
P001198,10000000004479,Commercial - Condominium - Parking Slot,Las Pinas City,"Basement Parking 9, 318 Interiors Gallery Condominium Alabang-Zapote Road Brgy. Talon 1, Las Pinas City, Metro Manila",158000,0,13,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000004479
P001199,10000000004429,Residential - Condominium,Lapu-Lapu City,"Bldg. 9, Unit No. 109, Mactan Oasis Garden, Mactan, Lapu-Lapu City, Cebu",878000,0,37,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000004429
P001200,10000000004428,Residential - Condominium,Lapu-Lapu City,"Bldg. 9, Unit No. 108, Mactan Oasis Garden, Mactan, Lapu-Lapu City, Cebu",878000,0,37,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000004428
P001229,10000000002276,Commercial - Vacant Lot,Dasmarinas,"Lot 4-D, Bagumbayan Ave. Bo. Burol, Dasmarinas, Cavite",2723000,376,0,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000002276
P001201,10000000004368,Commercial - Condominium,Makati City,"Unit No. 120, Makati Cinema Square Tower Chino Roces Ave. (Pasong Tamo) cor. Fernando St. Kayamanan ""A"", Makati City, Metro Manila",10549000,0,157,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000004368
P001202,10000000004362,Commercial - Condominium,Makati City,"Unit No. 112   Makati Cinema Square Tower Chino Roces Ave. (Pasong Tamo) cor. Fernando St. Kayamanan ""A"", Makati City, Metro Manila",11531000,0,172,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000004362
P001203,10000000004355,Commercial - Condominium,Pasay City,"Unit 9-2F, EGI -Rufino Plaza Condominium Sen. Gil J. Puyat Ave. cor Taft Ave., Pasay City, Metro Manila",2764000,0,64,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000004355
P001204,10000000004354,Commercial - Condominium,Pasay City,"Unit 10-4A, EGI -Rufino Plaza Condominium Sen. Gil J. Puyat Ave. cor Taft Ave., Pasay City, Metro Manila",2624000,0,61,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000004354
P001205,10000000004353,Commercial - Condominium,Pasay City,"Unit 10-4F, EGI -Rufino Plaza Condominium Sen. Gil J. Puyat Ave. cor Taft Ave., Pasay City, Metro Manila",2444000,0,57,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000004353
P001206,10000000004352,Commercial - Condominium,Pasay City,"Unit 10-4E, EGI -Rufino Plaza Condominium Sen. Gil J. Puyat Ave. cor Taft Ave., Pasay City, Metro Manila",2396000,0,56,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000004352
P001207,10000000004351,Commercial - Condominium,Pasay City,"Unit 9-3A, 4th Quadrant, EGI-Rufino Plaza Condominium Sen. Gil J. Puyat Ave. cor. Taft Avenue, Pasay City, Metro Manila",1725000,0,40,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000004351
P001208,10000000004303,Residential - Vacant Lot,Jaen,"Lot 1373-F-1-DD-2, Provincial Road, Brgy. Niyugan, Jaen, Nueva Ecija",1358000,4072,0,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000004303
P001209,10000000004297,Commercial - Vacant Lot,Legazpi City,"Lot 1477-A-1-C, Peñaranda st, Brgy. Bonot, Legazpi City, Albay",1.601207818E7,3398,0,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000004297
P001210,10000000004296,Commercial - Vacant Lot,Legazpi City,"Lot no. 1465, Peñaranda St., Brgy. Bonot, Legazpi City, Albay",492921.82,93,0,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000004296
P001211,10000000003966,Residential - Vacant Lot,Cabanatuan City,"Lot 17, Barangay Rd. San Isidro, Cabanatuan City, Nueva Ecija",3775000,11658,0,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000003966
P001212,10000000003959,Residential - Vacant Lot,General Santos City (Dadiangas,"Lot A-4-J, Brgy. Makar, General Santos City (Dadiangas, South Cotabato",2172000,905,0,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000003959
P001213,10000000003955,Residential - Vacant Lot,Cauayan City,"Lot No. 15, Subdivision Road, Maharlika Homes Subd., Brgy. District 1, Cauayan City, Isabela",7633000,5452,0,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000003955
P001214,10000000003952,Residential - Vacant Lot,Cauayan City,"Lot 17, Blk. 2, Subdivision Road, Maharlika Homes Subd., Brgy. District 1, Cauayan City, Isabela",1080000,300,0,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000003952
P001215,10000000003948,Residential - Townhouse,Mandaluyong City,"Lot 7, Block 2, Chantilly Villas, Busilak Street, Brgy. Barangka, Mandaluyong City, Metro Manila",6493000,67,155,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000003948
P001216,10000000003947,Agricultural - Vacant Lot,Tarlac City,"Sitio Labac, Bo. Balincanaway, Tarlac City, Tarlac",2612000,116077,0,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000003947
P001217,10000000003944,Agricultural - Vacant Lot,San Fernando City,"Lot 3, Olongapo-Gapan Road Brgy. San Jose, San Fernando City, Pampanga",1238017000,62084,0,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000003944
P001218,10000000003930,Residential - Vacant Lot,Quezon City,"Lot 33, Blk. 222 Road Lot 65, North Fairview Subd., Brgy Pasong Putik, Quezon City, Metro Manila",3773000,343,0,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000003930
P001219,10000000003886,Residential - Vacant Lot,Balagtas (Bigaa),"Lot 3-E, Delos Santos Compound, Brgy. Panginay, Balagtas (Bigaa), Bulacan",418000,298,0,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000003886
P001225,10000000003478,Residential - Vacant Lot,Biñan,"Lot 3, Blk. 7, Las Villas de Manila, Phase I & II, Bo. San Francisco (Halang), Biñan, Laguna",10640000,380,0,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000003478
P001226,10000000003473,Residential - Vacant Lot,Biñan,"Lot 2, Blk. 4, Las Villas de Manila, Phase I & II, Bo. San Francisco (Halang), Biñan, Laguna",9688000,346,0,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000003473
P001227,10000000002592,Residential - With Improvement,Libungan,"Lot No. 8179-27, Brgy. Cabaruya, Libungan, North Cotabato",1121000,1200,60,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000002592
P001228,10000000002328,Residential - Vacant Lot,Trece Marteres City (Capital),"Lot 41 Blk 74, Sherwood Hills Residential Estate & Golf and Country Club, Brgys. Cabezas & Lallana, Trece Marteres City (Capital), Cavite",3285000,730,0,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000002328
P001230,10000000002147,Residential - With Improvement,Valenzuela City,"Lot 20, Blk. 3, F. Bautista, Ugong, Valenzuela City, Metro Manila",2728000,59,108,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000002147
P001231,10000000001848,Residential - Vacant Lot,San Pablo City,"Lot 2, Blk. 4, Manhattan St. Cor. Lexington St. Manhattan Village, Brgy. San Francisco, San Pablo City, Laguna",1758000,279,0,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000001848
P001232,10000000001847,Residential - Vacant Lot,San Pablo City,"Lot 2, Blk. 11, Manhattan Village V, Phase 4 Brgy. San Gregorio, San Pablo City, Laguna",1644000,274,0,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000001847
P001233,10000000001846,Residential - Vacant Lot,San Pablo City,"Lot 3, Blk. 11 Manhattan Village V, Phase 4 Brgy. San Gregorio, San Pablo City, Laguna",1446000,241,0,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000001846
P001234,10000000001772,Residential - Vacant Lot,Minalabac,"Lot 1-B-1-M, Hacienda Marasigan, Brgy. Manapaw, Minalabac, Camarines Sur",2359784.45,20000,0,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000001772
P001235,10000000001771,Residential - Vacant Lot,Minalabac,"Lot 1-B-1-N, Hacienda Marasigan, Brgy. Manapaw, Minalabac, Camarines Sur",1096215.55,10000,0,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000001771
P001236,10000000001730,Residential - Condominium - Parking Slot,Makati City,"Unit no. 2F-207 Makati Prime Tower, Kalayaan Ave., Makati City, Metro Manila",1050000,0,13,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000001730
P001237,10000000001729,Residential - Condominium - Parking Slot,Makati City,"Unit no. 2F-206 Makati Prime Tower, Kalayaan Ave., Makati City, Metro Manila",1050000,0,13,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000001729
P001238,10000000001727,Commercial - Condominium - Parking Slot,Makati City,"Unit B3-8 Parking slot B 3, Makati Prime Citadel, P. Burgos St. Bel-Air Village 1, Makati City, Metro Manila",914000,0,13,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000001727
P001239,10000000001726,Commercial - Condominium - Parking Slot,Makati City,"Unit B3-7 Parking slot B 3, Makati Prime Citadel, P. Burgos St. Bel-Air Village 1, Makati City, Metro Manila",914000,0,13,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000001726
P001240,10000000001725,Commercial - Condominium - Parking Slot,Makati City,"Unit B3-6 Parking slot B 3, Makati Prime Citadel, P. Burgos St. Bel-Air Village 1, Makati City, Metro Manila",914000,0,13,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000001725
P001241,10000000001724,Commercial - Condominium - Parking Slot,Makati City,"Unit B3-5 Parking slot B 3, Makati Prime Citadel, P. Burgos St. Bel-Air Village 1, Makati City, Metro Manila",914000,0,13,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000001724
P001242,10000000001723,Commercial - Condominium - Parking Slot,Makati City,"Unit B3-4 Parking slot B 3, Makati Prime Citadel, P. Burgos St. Bel-Air Village 1, Makati City, Metro Manila",914000,0,13,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000001723
P001243,10000000001704,Residential - Vacant Lot,Trece Marteres City (Capital),"Lot 1, Governor""s Drive, Brgy. Quintana, Trece Marteres City (Capital), Cavite",72112000,72112,0,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000001704
P001244,10000000001679,Residential - With Improvement,Tacloban City,"Lot 4814-G, Brgy. Naga-Naga, Tacloban City, Leyte",1338000,850,143,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000001679
P001245,10000000001527,Residential - Vacant Lot,Urdaneta City,"Lot 517-D-2, Barangay San Vicente West, Urdaneta City, Pangasinan",2498000,1665,0,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000001527
P001246,10000000001367,Residential - Vacant Lot,Davao City,"Lot 1, Blk. 8, Everly Hills Subdivision, Brgy. Bangekerohany, Davao City, Davao del Sur",609000,203,0,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000001367
P001247,10000000001365,Residential - Vacant Lot,Davao City,"Lot 26, Blk. 1, Everly Hills Subdivision, Brgy. Bangekerohan, Davao City, Davao del Sur",525000,175,0,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000001365
P001248,10000000001364,Residential - Vacant Lot,Davao City,"Lot 3, Blk. 8, Everly Hills Subdivision, Brgy. Bangekerohan, Davao City, Davao del Sur",450000,150,0,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000001364
P001249,10000000001363,Residential - Vacant Lot,Davao City,"Lot 2, Blk. 8, Everly Hills Subdivision, Brgy. Bangekerohan, Davao City, Davao del Sur",450000,150,0,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000001363
P001250,10000000001293,Residential - With Improvement,Calamba City,"Lot 19 Blk. 2, L & D Summerville Subdivision Brgy. Pansol, Calamba City, Laguna",1715800,373,0,Metrobank,https://www.metrobank.com.ph/assets-for-sale/properties/details?id=10000000001293
